TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y,FRAME_NUM
428,1307,img/258.jpg,6808,183.8732,143.3171,125.0818,164.6813,263.6,227.5,300,230.2,288.9,258.5,NaN
429,1309,img/33497.jpg,31472,239.2217,49.3676,135.2978,196.8614,273.8,156.8,316.4,156.4,290.4,189.8,NaN
429,1309,img/33502.jpg,31477,115.6332,33.2226,86.6728,122.833,138,92.2,167,99.6,147,116.75,NaN
429,1309,img/33500.jpg,31475,80,32.6452,85.0355,108.0451,109.333333333333,81.1666666666667,140.2,81.2,122.2,102.8,NaN
429,1309,img/33498.jpg,31473,108.1309,36.5351,74.7657,106.7686,137.333333333333,91.5,165.833333333333,92.3333333333333,152.2,113.4,NaN
430,1310,img/525.jpg,6713,321.9229,74.2353,84.3915,111.9304,354.666666666667,135.333333333333,385.142857142857,135.857142857143,369.615384615385,153.384615384615,NaN
430,1310,img/5088.jpg,6744,238.0389,84.727,36.4332,45.6911,248.8,110.4,261.6,111.2,255.153846153846,118.923076923077,NaN
430,1310,img/74.jpg,6682,533.9765,52.6651,117.4008,130.6044,565.2,120.4,603.5,110.5,586.666666666667,141.916666666667,NaN
430,1310,img/3650.jpg,6746,161.8044,44.2692,45.9135,52.291,190,72,200.666666666667,72.3333333333333,199.769230769231,79.9230769230769,NaN
430,1310,img/1703.jpg,6653,264.8406,92.5088,68.8527,100.3514,292.8,152,319.6,147.4,310.090909090909,167.727272727273,NaN
430,1310,img/3751.jpg,6700,335.6966,135.945,67.2092,97.2069,368.285714285714,187.714285714286,392.571428571429,185.714285714286,382.769230769231,201.846153846154,NaN
430,1310,img/3294.jpg,6685,188.6996,63.1653,188.6743,236.8067,246.833333333333,180.333333333333,315.428571428571,170.428571428571,285.153846153846,218.769230769231,NaN
430,1310,img/1179.jpg,6764,177.8868,63.779,35.6685,53.6658,185.2,100.2,194.333333333333,102.833333333333,189.333333333333,108.555555555556,NaN
430,1310,img/2756.jpg,6710,120,60,50,54,128,88,144.75,85,135.75,95,NaN
430,1310,img/466.JPG,6766,667.0674,70.1184,49.5003,72.4405,683.6,109.6,701.666666666667,111.333333333333,690.909090909091,121.545454545455,NaN
430,1310,img/4647.jpg,6731,400.3373,23.3373,45.6627,56.5562,413.75,60,426.833333333333,60.5,418.5,68.75,NaN
430,1310,img/724.jpg,6745,384,47,59,58,398.2,73.6,418.428571428571,69.8571428571429,408.769230769231,83.7692307692308,NaN
431,1319,img/2810.jpg,6762,391.1821,60.3928,27.4228,39.7457,400,82.4,410.166666666667,82.1666666666667,405.25,90,NaN
431,1319,img/4623.jpg,6733,73,33,63,78,102,64.6,123.333333333333,68.1666666666667,112,77.4,NaN
431,1319,img/724.jpg,6738,137,43,52,69,155.833333333333,71,177,75.3333333333333,165.833333333333,87.1666666666667,NaN
431,1319,img/2961.jpg,6706,368.6011,135.0665,106.7293,157.9353,410,221.6,450.166666666667,221.5,431.4,248,NaN
431,1319,img/678.jpg,6720,235,42.9623,34.0271,51.9381,257.2,70.4,267.4,71.2,263.2,78.4,NaN
432,1320,img/3302.jpg,6793,283.6522,75.9993,76.5697,108.1319,316.8,132.8,345.571428571429,133.857142857143,332.636363636364,153.727272727273,NaN
432,1320,img/211.jpg,6789,367,83,291,399,498.6,272.6,607.285714285714,313.142857142857,548.076923076923,372.461538461538,NaN
432,1320,img/159.jpg,6783,72.7208,12.8033,181.3786,240.6591,90.5,131.666666666667,143.666666666667,145.333333333333,96.1538461538462,182,NaN
432,1320,img/1633.jpg,6775,261.2191,49.0941,99.4343,136.5052,299,124.333333333333,337.5,122.5,320.538461538462,150.230769230769,NaN
432,1320,img/3338.jpg,6812,64.0421,196.5714,30.4874,37.4824,72,219,85.75,218,78.8,225.6,NaN
432,1320,img/3271.jpg,6697,33.828,3.4253,169.138,223.4571,131.666666666667,127,182.142857142857,127.142857142857,167.692307692308,166.153846153846,NaN
432,1320,img/4025.jpg,6784,65.9981,2.0218,378.313,393.8026,306.4,174.6,408.428571428571,181.428571428571,373.333333333333,275.583333333333,NaN
432,1320,img/2109.jpg,6781,169.106,63.2695,131.0589,169.8954,240.666666666667,154.666666666667,285.285714285714,151.857142857143,271.25,185.5,NaN
432,1320,img/466.JPG,6763,284.413,66.8627,61.0053,78.2866,322,111.8,338.4,109.8,335.6,121.6,NaN
432,1320,img/1609.jpg,6803,388.8028,88.8173,86.217,95.2515,436.833333333333,138.833333333333,460.625,132.5,457.538461538462,150.846153846154,NaN
432,1320,img/3628.jpg,6790,167.1429,86.4286,378.2857,479.2857,218.4,330,301.857142857143,374,231.75,432.083333333333,NaN
432,1320,img/992.jpg,6780,52.6361,76.2005,307.5825,371.7903,143.333333333333,294,248.571428571429,256.142857142857,220.666666666667,343.333333333333,NaN
432,1320,img/4211.jpg,6785,178.3187,146.6455,272.5,387.394,237.6,358.6,347.142857142857,366.571428571429,285.923076923077,440.615384615385,NaN
432,1320,img/5134.jpg,6794,179.4623,188.711,80.0147,106.5149,219.2,250.8,247.714285714286,252.857142857143,236.666666666667,271.416666666667,NaN
432,1320,img/1129.jpg,6802,229.0463,17.5302,160.4057,207.5997,306,132,356.666666666667,128.666666666667,339.692307692308,167.846153846154,NaN
432,1320,img/4659.jpg,6786,174.0565,96.4801,160.7184,216.4176,254,218.2,304.428571428571,236.285714285714,276.583333333333,266.833333333333,NaN
432,1320,img/1757.jpg,6788,84.806,58.2011,46.2248,58.2757,102,85.8333333333333,119.285714285714,87.4285714285714,110.384615384615,95.3076923076923,NaN
433,1332,img/4109.jpg,6858,67,116.7143,102.2857,99.5714,145.8,170.7,NaN,NaN,164.909090909091,186.909090909091,NaN
433,1332,img/2159.jpg,6863,235.3681,136.4168,94.8805,127.3607,282.75,198.833333333333,314.454545454545,204.636363636364,302.230769230769,225.923076923077,NaN
433,1332,img/1187.jpg,6800,104.3523,58.7891,58.0199,70.8226,131.5,97.1,152.363636363636,96.0909090909091,145.769230769231,110.538461538462,NaN
433,1332,img/2952.jpg,6883,288.6549,88.5235,36.9197,48.1828,300.909090909091,112.363636363636,317.8,112.1,310,121.75,NaN
433,1332,img/15.jpg,6852,270.9992,97.0599,70.1954,97.5165,298.8,151.5,328.909090909091,149.909090909091,318,170.8125,NaN
433,1332,img/3253.jpg,6851,240.3493,77.1809,89.6009,106.3513,271.1,129.8,305.153846153846,127.461538461538,290,147.461538461538,NaN
433,1332,img/470.jpg,6848,168.6566,61.5344,288.0326,424.3954,211.2,300.3,315.9,301.6,241.461538461538,387.076923076923,NaN
433,1332,img/3956.jpg,6855,221.5224,96.5243,46.4409,54.9545,236,121,255,121.8,243.615384615385,128.307692307692,NaN
433,1332,img/1629.jpg,6862,179.3063,36.4113,151.5596,205.6147,220.090909090909,157.909090909091,277,159.2,247.071428571429,201.714285714286,NaN
433,1332,img/1157.jpg,6799,53.3739,161.8881,69.3644,81.5811,84.8181818181818,205.090909090909,110.272727272727,204.363636363636,101.384615384615,219.538461538462,NaN
433,1332,img/3196.jpg,6850,374.165,92.7688,69.88,90.5355,408.4,138.3,435.1,142.6,420,156.307692307692,NaN
433,1332,img/2973.jpg,6871,29.4395,132.4019,46.6213,46.5807,38.9,158.2,49.9,156.6,40.25,163.583333333333,NaN
433,1332,img/781.jpg,6870,403.5405,79.6998,53.0661,60.0109,424.6,113.1,444.222222222222,111.444444444444,435.75,124.75,NaN
433,1332,img/303.jpg,6866,459.9766,6.7183,85.8749,96.9283,476.727272727273,57.2727272727273,503.3,56.6,483.230769230769,74.3076923076923,NaN
433,1332,img/3338.jpg,6822,362.9384,180.4911,36.9717,45.1204,390.111111111111,204.666666666667,NaN,NaN,395.583333333333,212.25,NaN
434,1336,img/2952.jpg,6880,111.1277,57.609,48.0734,60.841,127,87.8,146,86.5714285714286,137.181818181818,96.5454545454545,NaN
434,1336,img/1556.jpg,6819,403.9363,41.8553,39.3983,65.1306,410.166666666667,76.3333333333333,424.727272727273,79.1818181818182,414.153846153846,87.6923076923077,NaN
434,1336,img/36236.jpg,31657,319.6669,31.8388,102.9438,135.7577,335,102.428571428571,369.4,97.4,347.75,120,NaN
434,1336,img/2973.jpg,6873,446.391,37.1839,75.3801,78.3701,NaN,NaN,468.5,74,455.846153846154,87.6923076923077,NaN
434,1336,img/33343.jpg,31444,176.6617,37.4529,133.8749,175.0209,234,116.833333333333,283.4,121,259,147.2,NaN
434,1336,img/33344.jpg,31452,364.0663,26.6509,190.0335,250.8414,416.8,142.2,492,140.4,451,178,NaN
435,1345,img/4752.jpg,6847,335.4447,111.4516,27.0332,33.9175,345.79,129.44,354.46,129.44,349.105,136.24,NaN
436,1351,img/1749.jpg,6915,213.9953,23.3722,184.6552,243.0226,319.166666666667,141.583333333333,372.090909090909,156.363636363636,351.538461538462,195.307692307692,NaN
436,1351,img/530.jpg,6914,241.5337,345.5112,52.9775,65.5112,252.9,383.4,265.1,384.3,257.272727272727,396.727272727273,NaN
436,1351,img/2413.jpg,6899,254.0181,95.0963,117.4968,174.3745,317.1,192.7,355.8,192.9,340.461538461538,225.230769230769,NaN
437,1360,img/1176.jpg,6983,255.1361,47.7619,88.1664,114.372,285.1,100.3,316.9,104,299.923076923077,125.692307692308,NaN
437,1360,img/990.jpg,6979,222.6858,114.1813,113.326,143.9915,273,182.090909090909,312.818181818182,190.454545454545,291.692307692308,218.923076923077,NaN
437,1360,img/1051.jpg,6982,8.9687,4.1197,125.9903,152.7944,43.9,80.3,83.9,76.6,62.5384615384615,109.076923076923,NaN
437,1360,img/2549.jpg,6987,112.6429,72.599,255.1278,314.8526,170.1,216.1,258.1,216.5,205.538461538462,281.923076923077,NaN
437,1360,img/2271.jpg,6985,56.9393,23.1744,137.1157,185.4895,86.4,122.7,131.5,128.666666666667,98.25,162,NaN
438,1361,img/45721.jpg,33156,112,19,154,197,153.5,120,208,121,180,161,NaN
439,1365,img/2899.jpg,7001,382,188,28,49,NaN,NaN,394,202,388.666666666667,214.166666666667,NaN
440,1379,img/39223.jpg,32162,66.563,49.1085,159.8612,217.0569,114.4,155.6,178,158,139.2,202.4,NaN
440,1379,img/39219.jpg,32158,121.9726,66.4995,123.0586,137.7266,185,132.6,223.2,121.8,221.75,153,NaN
441,1383,img/2165.jpg,7142,292.053,40.2385,33.2136,41.8958,303.727272727273,59.9090909090909,316.318181818182,59.7272727272727,310.384615384615,67.7692307692308,NaN
441,1383,img/3296.jpg,7134,274,86,63,101,294.16,138.92000000000002,319.99,145.85,302.035,160.34,NaN
441,1383,img/4282.jpg,7113,216.9515,124.5442,152.9687,186.0083,300.111111111111,219,344.727272727273,215.090909090909,329.769230769231,244.692307692308,NaN
441,1383,img/2568.jpg,7127,316.5642,59.537,86.2118,121.1256,336.636363636364,126.909090909091,374.222222222222,125,352.75,148.416666666667,NaN
441,1383,img/4663.jpg,7111,306.6855,66.4614,31.073,40.3423,319.888888888889,87.2222222222222,331.666666666667,86.6666666666667,325.461538461538,92.7692307692308,NaN
441,1383,img/614.jpg,7108,199,46,96,130,227.9,101.6,265.454545454545,103.363636363636,244.230769230769,125.230769230769,NaN
441,1383,img/3638.jpg,7125,184.4495,2.4795,274.7979,317.2526,216.9,93.7,323.181818181818,102.818181818182,222,183.666666666667,NaN
441,1383,img/30709.jpg,31229,231.0346,38.0409,151.0302,207.8679,289,138.2,355.2,138.8,324.4,181,NaN
441,1383,img/2179.jpg,7157,249.1513,54.5756,54.1218,65.6975,259.5,91.9,278.7,87.1,268.363636363636,100.727272727273,NaN
441,1383,img/796.jpg,7121,382.7545,79.9273,41.8546,44.5364,NaN,NaN,396.9,103.4,393.090909090909,112.181818181818,NaN
441,1383,img/988.jpg,7119,244.5622,29.4715,44.8778,63.9353,262.818181818182,64.2727272727273,279,64.5,270.75,75.4166666666667,NaN
441,1383,img/2185.JPG,7118,1204,125,870,1149,1386.1,683.9,1711.7,747.8,1441.22222222222,937.111111111111,NaN
441,1383,img/4828.jpg,7068,62.5441,41.8838,101.9396,147.439,120.272727272727,120.909090909091,152.9,133,132.769230769231,154.384615384615,NaN
441,1383,img/2104.jpg,7120,395.6178,41.6271,53.7554,68.8281,NaN,NaN,411.130434782609,72.7826086956522,402,88.5454545454545,NaN
441,1383,img/204.jpg,7110,137.1525,23.569,199.7318,307.227,190.333333333333,185.75,280.3,195.5,226.769230769231,253.076923076923,NaN
441,1383,img/491.jpg,7141,274.6674,69.5018,66.9276,84.2641,299.444444444444,115.333333333333,323.75,114,313.25,129.75,NaN
441,1383,img/2390.jpg,7122,276,40,52,61,282,72,295.444444444444,71.7777777777778,283.384615384615,80.2307692307692,NaN
441,1383,img/2339.jpg,7106,109.4606,46.6853,85.3183,126.0928,142.866666666667,112.066666666667,178.8,119.7,156.75,140.666666666667,NaN
441,1383,img/2735.jpg,7058,118,74,43,50,134.3,97.1,148.5,95.1,141.666666666667,105,NaN
441,1383,img/383.jpg,7116,186.7879,9.8824,55.8019,70.9381,221,51.1,237.454545454545,52.6363636363636,231.75,63.75,NaN
441,1383,img/1741.jpg,7156,348.3934,175.6628,69.9351,99.5363,375.7,233.7,402.818181818182,230.818181818182,391.692307692308,251.307692307692,NaN
441,1383,img/3807.jpg,7115,260.7059,132.5099,64.196,91.2221,288,182.777777777778,316.142857142857,180.714285714286,303.307692307692,196.846153846154,NaN
441,1383,img/3928.jpg,7109,251.9071,78.76,139.6398,196.9599,301.909090909091,182.727272727273,362.9,182.1,330.769230769231,222.153846153846,NaN
442,1392,img/3917.jpg,7223,297.4038,14.803,71.8249,100.0172,322.181818181818,69.7272727272727,349.4,72.5,333.846153846154,87.9230769230769,NaN
443,1393,img/491.jpg,7136,448.234,78.0337,72.6168,77.1353,466,116.8,483.428571428571,113.142857142857,471.5,128.285714285714,NaN
443,1393,img/3120.jpg,7140,178.178,78.1608,159.2007,197.0383,245.6,185.2,301.166666666667,170.666666666667,290.461538461538,210.307692307692,NaN
443,1393,img/4800.jpg,7138,128.9061,95.1202,297.2149,328.0555,233.2,262.6,330.571428571429,241.857142857143,290.307692307692,310,NaN
443,1393,img/2165.jpg,7139,347.4019,46.2218,31.7958,40.8346,353.4,65.2,362.428571428571,66.1428571428571,356.909090909091,74.1818181818182,NaN
443,1393,img/3814.jpg,7145,154.51,12.7151,126.5499,167.0399,232.8,106.4,263.8,125.8,243.076923076923,144.461538461538,NaN
443,1393,img/814.jpg,7135,237.6013,35.0995,97.4907,123.7345,252.8,100.6,283.857142857143,105.714285714286,259.833333333333,124.083333333333,NaN
443,1393,img/1741.jpg,7150,96.777,221.2479,61.243,78.574,114.2,263.4,137.5,259.833333333333,127.4,278.8,NaN
444,1395,img/4347.jpg,7163,300.5498,4.0177,97.7265,141.572,327.818181818182,82.5454545454545,367.5,82.8,345.833333333333,108.916666666667,NaN
444,1395,img/265.jpg,7167,243.7325,57.5269,99.8034,115.9012,303.727272727273,112.909090909091,332.2,120.6,320.846153846154,139.692307692308,NaN
444,1395,img/3822.jpg,7166,244.2311,42.1269,118.0063,143.0463,311.8,114.3,347.6,113.5,341.076923076923,141.846153846154,NaN
444,1395,img/884.jpg,7182,27.2094,116.9214,167.183,182.5261,157.444444444444,199.444444444444,NaN,NaN,183.833333333333,233.916666666667,NaN
444,1395,img/2356.jpg,7164,235.4149,13.4101,100.201,124.0647,257,73.6666666666667,295.6,75.7,272.25,95.0833333333333,NaN
444,1395,img/1457.jpg,7162,333.9125,68.8061,42.5437,53.7376,347.9,94.7,363.909090909091,97.8181818181818,355.75,106.916666666667,NaN
444,1395,img/3673.jpg,7165,174.6564,58.8282,81.0405,108.1718,208.545454545455,114.545454545455,238.1,116.8,225,135.615384615385,NaN
444,1395,img/1357.JPG,7160,138.634,30.8009,94.8893,130.447,182.5,99.5,214.818181818182,103.636363636364,200,127.25,NaN
444,1395,img/3240.jpg,7175,65.9311,25.8158,77.2987,84.0549,119.75,62.75,137,76.625,128.45,82.45,NaN
444,1395,img/1371.jpg,7181,476.9893,162.7671,42.3233,40.3304,NaN,NaN,487.1,181.6,481.666666666667,186.5,NaN
445,1408,img/876.jpg,10809,1754.3669,644.6682,510.254,573.0053,1814,905,1863.83333333333,914.833333333333,1825.25,1014.25,NaN
445,1408,img/3787.jpg,10810,1266.9514,327.3697,363.5859,442.1124,1314,568.6,1374.4,544.8,1347.55555555556,639.666666666667,NaN
446,1412,img/4583.jpg,7285,397.9566,153.2911,242.106,311.5907,575.4,312.8,626,314.285714285714,625.8,365.2,NaN
447,1413,img/227.jpg,7291,127.7913,134.0514,359.9464,423.2,413,382.833333333333,467.029075622559,356.237846374512,465.5,450.6,NaN
447,1413,img/198.jpg,7371,530,309,329,366,792.5,487,NaN,NaN,822,567,NaN
448,1417,img/3145.jpg,10569,388.1486,159.1486,34.5743,49.8313,401.166666666667,185.5,415,183.857142857143,408.272727272727,193.727272727273,NaN
448,1417,img/1143.jpg,10572,96.7913,50.4257,56.4901,71.9165,123,87.8,144.428571428571,83.4285714285714,139.153846153846,100.076923076923,NaN
448,1417,img/5083.jpg,10574,214.9727,83.0958,186.5693,239.1729,249.142857142857,206.428571428571,307.571428571429,195.428571428571,272.25,247.25,NaN
449,1422,img/1911.jpg,7369,3156.3746,1466.9073,116.5076,163.2629,3183.4,1556.8,3215,1558,3196.8,1585.8,NaN
450,1425,img/437.jpg,7378,1481.7395,294.9538,789.699,901.7732,1643.36363636364,803.545454545455,1877.3,812.1,1722.88888888889,992.222222222222,NaN
450,1425,img/2469.jpg,7380,416.1314,108.5676,90.1212,125.3474,446.636363636364,177.636363636364,479.727272727273,178.363636363636,461.769230769231,201.153846153846,NaN
451,1427,img/38991.jpg,32087,437.0118,136.1681,276.0541,374.7923,485.2,365.4,567.8,359.4,525.25,435.25,NaN
451,1427,img/38986.jpg,32082,130.2195,60.8313,116.2829,148.4754,178.4,138.8,217.6,136,198.75,164,NaN
451,1427,img/38989.jpg,32085,891.2523,101.0457,414.0602,456.8332,943.333333333333,355.666666666667,1036.83333333333,323.5,988,437.25,NaN
451,1427,img/38978.jpg,32074,1159.3856,348.8284,742.3762,964.5852,1296.4,843.8,1550.33333333333,850.166666666667,1405,1042.75,NaN
452,1428,img/1018.jpg,7407,4189.4373,860.9433,762.5123,746.0464,NaN,NaN,4329.71428571429,1242.57142857143,4266.90909090909,1349.54545454545,NaN
452,1428,img/631.jpg,7417,1097.5838,469.1493,252.0753,280.4219,1159.09090909091,614,1230.1,621.8,1185.63636363636,667.545454545455,NaN
452,1428,img/5086.jpg,7410,247.9813,83.3115,150.3741,192.5488,374.625,212.125,NaN,NaN,381.6,236,NaN
453,1430,img/3946.jpg,8360,2815.8975,125.9951,1173.8441,1230.9653,NaN,NaN,3013.57142857143,719.428571428571,2936,947.2,NaN
454,1432,img/3980.jpg,11276,1117.5929,396.0028,290.007,380.4835,1254.6,599.6,1338.28571428571,596,1304.25,655.5,NaN
455,1457,img/828.jpg,8464,45.4119,7.5787,93.1436,112.343,87,65.4,117.444444444444,63,106.4,84.6,NaN
455,1457,img/1254.jpg,8472,334.0614,95.9395,406.2042,469.7949,348.8,339,437.166666666667,330.666666666667,357,425,NaN
456,1475,img/4252.jpg,7544,343.2565,82.5523,27.754,33.4372,351.2,100.2,360,99.2,355.8,105,NaN
456,1475,img/3026.jpg,7699,397.9432,10.1347,64.4211,74.1463,NaN,NaN,412.333333333333,45.3333333333333,408.8,61.4,NaN
456,1475,img/2605.jpg,7702,47.0271,23.475,52.3065,58.4857,86,53.6,NaN,NaN,95.6,61.4,NaN
457,1478,img/4229.jpg,7553,51.9935,23.1554,73.956,94.4062,81.2,69.6,105.571428571429,69.2857142857143,94.25,85.4166666666667,NaN
457,1478,img/3139.JPG,7595,1014.2166,8.231,684.4351,690.9573,1170.25,401.625,1324.6,515.8,1173.53846153846,556.692307692308,NaN
457,1478,img/3490.JPG,7600,395.0337,64.5246,309.6414,402.4391,642.2,319.2,679.833333333333,311,652.6,380.4,NaN
458,1488,img/2638.jpg,7616,207.9856,58.6964,476.2629,567.6335,293.4,344.6,423.333333333333,358.833333333333,323.461538461538,432.384615384615,NaN
458,1488,img/2711.jpg,7623,221.2609,205.4993,408.4263,408.3032,543.857142857143,411,NaN,NaN,612.538461538462,448.615384615385,NaN
458,1488,img/3859.jpg,7626,169.9611,61.668,58.8708,76.7644,194.833333333333,100.833333333333,211.2,100,207.923076923077,111.846153846154,NaN
459,1490,img/4265.jpg,7632,349.3553,35.0648,615.4192,754.3053,390.9,455.5,522.5,452.916666666667,438.1,593.2,NaN
459,1490,img/860.jpg,7634,2181.7097,446.2402,593.6363,752.6061,NaN,NaN,2675.375,920.5,2546.91666666667,1010.58333333333,NaN
460,1492,img/4329.jpg,7655,155.0346,15.788,77.3227,100.5376,189,66.8,213.666666666667,73,196.8,83.6,NaN
461,1493,img/5018.jpg,7664,397.284,51.4327,51.0331,51.2466,405.833333333333,73.6666666666667,418,74.4285714285714,409.230769230769,83.3076923076923,NaN
461,1493,img/3189.jpg,7676,237.7798,51.6237,64.3317,72.4477,273.333333333333,88.8333333333333,290.142857142857,86.4285714285714,283.8,99,NaN
462,1503,img/4704.jpg,8077,273.9654,80.13,438.524,514.1927,505.8,311.4,642.166666666667,289.666666666667,609.666666666667,403.333333333333,NaN
462,1503,img/454.jpg,7719,2601.2992,363.3152,210.1014,238.3098,2660,484,2723,476,2692,526,NaN
463,1506,img/774.jpg,7741,96.4105,7.2448,83.9611,101.6223,168,64,NaN,NaN,172,80.6,NaN
463,1506,img/882.png,7749,136.1931,51.7338,180.0075,196.4741,230.8,145.8,280.333333333333,131.833333333333,270.4,167.6,NaN
464,1514,img/1110.jpg,7775,1473.9845,314.8341,384.4731,503.1904,NaN,NaN,1555.28571428571,625.142857142857,NaN,NaN,NaN
464,1514,img/345.jpg,7770,82.1454,29.0361,148.6892,203.7216,135,139.2,180.857142857143,146.571428571429,153.538461538462,175.615384615385,NaN
464,1514,img/2095.jpg,7791,3636.9289,577.7422,591.5727,742.8827,3704,1009.4,3784.57142857143,1057.28571428571,3727,1151.33333333333,NaN
464,1514,img/4520.jpg,7787,3088.3903,538.0291,636.3078,744.0903,3329,969.4,3512.66666666667,926.5,3446.84615384615,1078.61538461538,NaN
464,1514,img/5037.jpg,7781,3514.6991,1012.3637,225.4345,336.4325,3581.4,1207.8,3658.4,1218.2,3611.33333333333,1264.41666666667,NaN
465,1518,img/2330.jpg,7804,79.0071,71.2521,102.7779,116.6918,119.6,128.2,154.714285714286,116.857142857143,146.454545454545,140.909090909091,NaN
465,1518,img/3958.jpg,7803,114.4899,40.7544,233.1868,283.8908,212.8,166.8,290.428571428571,157.571428571429,272.7,210.3,NaN
465,1518,img/4676.jpg,7806,21.4815,13.3671,28.5086,34.6746,43,32.6,NaN,NaN,46.8571428571429,37.7142857142857,NaN
466,1525,img/3205.jpg,7822,170.5094,31.0812,146.2076,190.0079,247.416666666667,130.583333333333,297.166666666667,135.916666666667,279.461538461538,160.076923076923,NaN
466,1525,img/1649.jpg,7827,580,326,173,218,591.3,456,653.888888888889,480.222222222222,610.538461538462,506.153846153846,NaN
466,1525,img/3510.jpg,7826,234.5699,64.1567,57.5077,56.7138,257.8,94.1,274.9,93,267.166666666667,101.666666666667,NaN
466,1525,img/366.jpg,7823,2638.4981,503.3429,522.8684,564.6598,2703.5,846.2,2792.5,860.6,2712.76923076923,922.769230769231,NaN
467,1527,img/1718.jpg,7840,72.8108,69,53.4699,53.6887,116,93,NaN,NaN,124,98,NaN
468,1529,img/39447.jpg,32210,169.7136,135.7896,432.9806,476.6867,461.833333333333,320,570.2,351.6,547.6,409.2,NaN
468,1529,img/39377.jpg,32201,462.0797,168.0767,453.9216,497.1262,517.333333333333,391,629,365.4,545.4,463.2,NaN
468,1529,img/39384.jpg,32208,1082.121,359.8327,555.3346,666.5766,1278.2,655.8,1472,618.4,1406,740.5,NaN
468,1529,img/39383.jpg,32207,260.4327,38.2078,237.4224,309.5049,296.833333333333,157.833333333333,381.4,173.4,316.6,215,NaN
469,1531,img/1218.jpg,7848,1074.152,349.291,944.1112,1339.4189,1454.63636363636,928.909090909091,1783.5,929.7,1630.875,1193.375,NaN
469,1531,img/4037.jpg,7853,446.466,319.1509,546.3685,816.5434,559.333333333333,831.444444444444,724.8,832.2,642.230769230769,976.769230769231,NaN
469,1531,img/3300.jpg,7858,284.7642,97.3827,305.0876,471.2345,559.555555555556,346.222222222222,NaN,NaN,570.1,435.4,NaN
469,1531,img/695.jpg,7851,935,530,262,190,960,633.636363636364,994.727272727273,629.636363636364,985.615384615385,663.384615384615,NaN
470,1534,img/3300.jpg,7859,572.112,223.8639,253,356.4402,640.8,426.4,730.857142857143,400.714285714286,701.8,465.2,NaN
471,1537,img/827.jpg,7879,460.2239,25.1705,376.4404,446.3938,503.8,229,608.333333333333,233.833333333333,527.6,309.4,NaN
472,1551,img/4550.jpg,7966,1996.4682,643.5015,285.4121,366.1811,2082,836.6,2176.28571428571,837.714285714286,2126.2,921.4,NaN
472,1551,img/4762.jpg,7960,2877.761,274.6901,554.7197,691.1085,3098.33333333333,633.5,3260,628,3191,772.25,NaN
472,1551,img/1648.jpg,7945,908.1744,120.1956,279.7678,329.6403,1025,283,1108.5,286.933334350586,1071.2,355.2,NaN
472,1551,img/1532.jpg,7962,1828.4902,456.8906,547.1468,691.5742,2222.16666666667,768.666666666667,2320.33333333333,785.833333333333,2295.25,906.75,NaN
473,1554,img/3547.jpg,7927,96.2453,11.1822,149.2049,219.4042,176.2,115.8,228,127,207.2,164.4,NaN
474,1555,img/762.jpg,8201,929.6391,242.316,220.5293,285.083,1019.73333333333,403.6,1099.55555555556,385,1072.08,455.52,NaN
474,1555,img/180.jpg,8214,184.9951,67.5315,137.4792,182.7218,203.5,141.7,245.4,137.2,212,177.666666666667,NaN
474,1555,img/1632.jpg,8196,300.1841,160.9889,82.293,113.1775,313.2,211.2,340.4,217,317.4,237.4,NaN
474,1555,img/1773.jpg,8207,422.776,34.5815,267.0604,304.8935,500.454545454545,164.818181818182,594.2,159.4,548.333333333333,229.5,NaN
474,1555,img/598.JPG,8195,282.916,71.2001,86.9616,124.4609,335.636363636364,131.909090909091,359.888888888889,133,349.5,155.333333333333,NaN
475,1556,img/1441.jpg,8262,61.8319,65.7185,107.9531,133.7203,79.6,125.4,113,126.833333333333,91.0769230769231,156.538461538462,NaN
475,1556,img/3836.JPG,8263,129.5218,29.362,253.2808,343.756,179,221.5,266.3,227.3,218.461538461538,285.076923076923,NaN
476,1557,img/598.JPG,8200,282.916,71.2001,86.9616,124.4609,335.8,131.2,359.2,133.2,348.8,155.8,NaN
476,1557,img/4692.jpg,8265,705.2102,640.6186,194.6928,249.301,796.8,763.4,853.833333333333,757.166666666667,829,799.5,NaN
476,1557,img/1032.jpg,8268,137.0949,16.273,107.7815,122.9223,179.6,91.2,206.285714285714,72.7142857142857,206.2,102,NaN
476,1557,img/3553.jpg,8267,94.8615,28.5781,200.4919,275.9712,116.8,184.2,164.142857142857,181.285714285714,135.25,233.5,NaN
477,1558,img/4117.JPG,8278,227.4993,107.96,75.6702,86.7257,272.5,143.8,293.1,148.9,284.384615384615,159.384615384615,NaN
477,1558,img/289.JPG,8276,150.4886,20.5822,158.221,188.5953,186.7,108.9,241.8,105,208.714285714286,138.285714285714,NaN
477,1558,img/1216.jpg,8277,58.2423,15.4803,111.3654,149.6147,102,91.9090909090909,143.636363636364,97.9090909090909,120,123.5,NaN
477,1558,img/3324.jpg,8270,620.4921,29.9791,343.3127,423.2329,873.181818181818,266.181818181818,936.111111111111,252.444444444444,923.846153846154,331.923076923077,NaN
